x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_20_Y_pred,Model_21_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals,Model_20_Residuals,Model_21_Residuals
36.2463,-1.05068511346476,36.2463,0.1177109435188997,-0.9009924251496433,-1.0176383,-1.003258110725965,-1.0000240537984288,-0.8614801497854659,-0.8912196905656297,-0.9327086978385,-0.9323334174469573,-0.9608776706827824,-0.9465975666760795,-0.959161829622045,-0.9804836948753546,-0.9505963802575172,-0.9505965804541266,-0.9493725183973659,-0.9512767281114265,-0.9541998537432451,-0.9584285167550715,-0.9603123198918454,37.29698511346476,1.1683960569836596,0.14969268831511662,0.033046813464759905,0.047427002738794855,0.050661059666331054,0.18920496367929396,0.15946542289913024,0.11797641562625993,0.1183516960178026,0.0898074427819775,0.10408754678868037,0.09152328384271491,0.07020141858940532,0.10008873320724265,0.10008853301063325,0.10131259506739398,0.0994083853533334,0.09648525972151478,0.09225659670968844,0.0903727935729145
82.9558,-0.7956054511541149,82.9558,0.29208417589703006,-0.28986046894524564,-1.0176383,-1.0035334024485247,-1.0009230970942327,-0.881668479776992,-0.9110925697755586,-0.7079211624405861,-0.7078547049237232,-0.6965236219249566,-0.7021897300664228,-0.7145108552967272,-0.7068385632811838,-0.7039031406223917,-0.7039032264025804,-0.7059658918522166,-0.7044315280773399,-0.7077738696043714,-0.7174435538563031,-0.7192274380341854,83.75140545115411,1.087689627051145,0.5057449822088692,0.22203284884588514,0.20792795129440989,0.2053176459401178,0.08606302862287718,0.11548711862144379,0.08768428871352874,0.0877507462303917,0.0990818292291582,0.09341572108769203,0.08109459585738765,0.08876688787293108,0.09170231053172317,0.09170222475153444,0.08963955930189826,0.09117392307677497,0.08783158154974346,0.07816189729781176,0.07637801311992942
32.5988,-0.6407286900796663,32.5988,0.37826643322962167,-0.9418565865725212,-1.0176383,-1.01173991834883,-1.0026231885521681,-0.8979302651526891,-0.9277266961908679,-0.7225448179710632,-0.7221416601510878,-0.6949322702275688,-0.7085452624010334,-0.7207639278084762,-0.7233214093644833,-0.712869205609809,-0.7128694220837091,-0.7143338448781148,-0.7138484501013529,-0.7163071520915019,-0.7228940186353057,-0.724565690957955,33.239528690079666,1.018995123309288,0.301127896492855,0.37690960992033373,0.3710112282691638,0.3618944984725019,0.2572015750730229,0.28699800611120163,0.08181612789139692,0.08141297007142156,0.0542035801479025,0.06781657232136717,0.08003523772880994,0.08259271928481704,0.07214051553014278,0.0721407320040428,0.07360515479844854,0.07311976002168663,0.0755784620118356,0.0821653285556394,0.08383700087828871
58.1095,-1.203930622754534,58.1095,0.009963926534319701,-0.6052340253557176,-1.0176383,-1.0001714975231768,-1.000000001232081,-0.8575813690724323,-0.8874875365679971,-0.9952395535055851,-0.9950914989102931,-0.9783226247779245,-0.9867089331938466,-0.9989953704673504,-0.9881929431955775,-0.9891480727623609,-0.9891481948754484,-0.9901781644681629,-0.9895005251976615,-0.9928964073414107,-0.9956664280846595,-0.997711007034235,59.31343062275453,1.2138945492888538,0.5986965973988165,0.1862923227545341,0.2037591252313573,0.203930621522453,0.3463492536821018,0.31644308618653705,0.20869106924894898,0.20883912384424097,0.22560799797660958,0.21722168956068755,0.20493525228718368,0.21573767955895662,0.21478254999217317,0.21478242787908575,0.21375245828637124,0.2144300975568726,0.2110342154131234,0.20826419466987456,0.20621961572029912
87.0489,-1.2320762044218512,87.0489,0.6092401518893074,-0.2434477305883687,-1.0176383,-1.0070481553601651,-1.0184327082218443,-0.962081844549854,-0.9977291983327804,-1.006390354214581,-1.0063488615602367,-1.0155837617720267,-1.0109660249901595,-1.023414877388761,-1.029295347029667,-1.0126157967017906,-1.0126158792959643,-1.0126337158583105,-1.0126000958036283,-1.0165390750869037,-1.0125242571085966,-1.0150028125496449,88.28097620442185,1.8413163563111585,0.9886284738334825,0.21443790442185118,0.22502804906168605,0.2136434962000069,0.26999435987199716,0.23434700608907078,0.22568585020727028,0.22572734286161444,0.21649244264982448,0.22111017943169164,0.20866132703309015,0.2027808573921841,0.2194604077200606,0.21946032512588687,0.21944248856354065,0.21947610861822286,0.2155371293349475,0.21955194731325456,0.2170733918722063
63.6799,-0.4573081300764444,63.6799,0.6614491907732387,-0.5299316868626255,-1.0176383,-1.0104961195059463,-1.0259614540092594,-0.9809010958818364,-1.0192101477868885,-0.5910915098557761,-0.5910221559123974,-0.5794511053965168,-0.5852372345600172,-0.5975568375024107,-0.5986178983428201,-0.5874690185637823,-0.5874691302958204,-0.5884696483827614,-0.5878892278818475,-0.5912601227945447,-0.595875364473007,-0.5978561283267753,64.13720813007644,1.118757320849683,0.0726235567861811,0.5603301699235557,0.553187989429502,0.5686533239328151,0.5235929658053919,0.5619020177104441,0.1337833797793317,0.133714025835953,0.1221429753200724,0.1279291044835728,0.14024870742596635,0.1413097682663757,0.13016088848733792,0.130161000219376,0.131161518306317,0.1305810978054031,0.13395199271810027,0.13856723439656266,0.14054799825033087
22.0422,-1.77153396561154,22.0422,-0.9986971590067336,-0.9988176071185548,-1.0176383,-0.9566554569418604,-1.1549984689605388,-1.1549975178823955,-1.213597005954108,-1.884676248848336,-1.8846735690732621,-1.8869966915796934,-1.8858351256603774,-1.8982416366356634,-1.8676602045010546,-1.892328232482435,-1.8923285575533457,-1.89222871183363,-1.8940849337977934,-1.8954981201891887,-1.9044735821245737,-1.905865330152209,23.81373396561154,0.7728368066048065,0.7727163584929853,0.7538956656115401,0.8148785086696797,0.6165354966510013,0.6165364477291446,0.5579369596574322,0.11314228323679587,0.11313960346172203,0.11546272596815332,0.11430116004883728,0.12670767102412328,0.09612623888951455,0.120794266870895,0.12079459194180564,0.12069474622208998,0.12255096818625333,0.12396415457764864,0.13293961651303365,0.13433136454066896
20.0883,-0.7204754960190054,20.0883,0.32598385846555494,-0.9900118991427035,-1.0176383,-1.0164952253638142,-1.0014374377872797,-0.8875711191579939,-0.9170686174200677,-0.6779171011484754,-0.6768099370048488,-0.6329713025688216,-0.6549275602206585,-0.6670348203810497,-0.6757336355486894,-0.6618803726201317,-0.6618807207057431,-0.6638950841173101,-0.6640365464097256,-0.6648797379819661,-0.6754182330036651,-0.6766330324005155,20.808775496019006,1.0464593544845604,0.2695364031236981,0.2971628039809946,0.2960197293448088,0.28096194176827427,0.1670956231389885,0.19659312140106233,0.042558394870530036,0.043665559014156585,0.08750419345018379,0.06554793579834695,0.05344067563795574,0.04474186047031603,0.05859512339887374,0.05859477531326229,0.05658041190169527,0.056438949609279754,0.05559575803703931,0.0450572630153403,0.04384246361848987
72.9124,-1.534801661727664,72.9124,-0.792579270058183,-0.410616656283089,-1.0176383,-0.9892465980194616,-1.0558172974436317,-1.0361882711807444,-1.083177384079431,-1.475422501074005,-1.4753875311077216,-1.483856065411123,-1.4796215766555274,-1.4920657622299949,-1.4808255519056261,-1.4815904732485103,-1.4815905718193525,-1.48080072978417,-1.4819460899222898,-1.4854634816123524,-1.489741223942914,-1.4917870815976273,74.44720166172768,0.7422223916694811,1.124185005444575,0.5171633617276641,0.5455550637082025,0.47898436428403235,0.49861339054691967,0.4516242776482331,0.05937916065365911,0.059414130619942496,0.05094559631654105,0.055180085072136675,0.042735899497669205,0.05397610982203793,0.05321118847915374,0.05321108990831158,0.05400093194349398,0.05285557180537426,0.04933818011531166,0.04506043778475011,0.043014580130036784
61.7695,-0.5455350983215517,61.7695,0.48681801524460055,-0.555512563200891,-1.0176383,-1.0079438105428495,-1.0073210796458199,-0.9243081958778401,-0.9557607826605685,-0.5131934142920125,-0.5130934272289865,-0.5275375989070534,-0.520314433988943,-0.5327948287331801,-0.5449489764153377,-0.522645271819997,-0.522645388511066,-0.5207630577684882,-0.5233547010191852,-0.5264751844200186,-0.5362043068406963,-0.5379593172464445,62.31503509832155,1.0323531135661521,0.00997746487933937,0.4721032016784483,0.46240871222129787,0.4617859813242682,0.3787730975562884,0.41022568433901685,0.032341684029539186,0.03244167109256513,0.01799749941449824,0.025220664332608722,0.0127402695883716,0.0005861219062139877,0.02288982650155469,0.02288970981048566,0.02477204055306348,0.022180397302366428,0.019059913901533054,0.00933079148085536,0.007575781075107146
72.5741,-2.0137410684878296,72.5741,-0.9500285549820775,-0.41485266585192226,-1.0176383,-0.9870786832342849,-1.123529293533274,-1.122192086686066,-1.1795201060853229,-1.9432071189252795,-1.9431978683467102,-1.947527000495748,-1.9453624044214668,-1.9577812630426283,-1.942315911495554,-1.9473364530487394,-1.947336551877513,-1.9466660283043855,-1.9479359156505478,-1.9512001810147845,-1.9607881505716884,-1.9625709964420577,74.58784106848783,1.0637125135057521,1.5988884026359074,0.9961027684878296,1.0266623852535446,0.8902117749545557,0.8915489818017637,0.8342209624025068,0.0705339495625501,0.07054320014111948,0.06621406799208174,0.06837866406636284,0.055959805445201294,0.0714251569922757,0.06640461543909026,0.06640451661031666,0.06707504018344412,0.06580515283728183,0.06254088747304509,0.05295291791614121,0.05117007204577195
20.2157,-0.9073893517728228,20.2157,0.20322667751401044,-0.9908834053119163,-1.0176383,-1.0101550005458677,-1.0002147101134604,-0.8692458791546014,-0.8987572996646256,-0.9462865065287114,-0.9451137988426377,-0.9000897860616118,-0.922641996894075,-0.934741140584006,-0.9367351276201692,-0.9295463607877793,-0.9295467064478647,-0.9301044666462002,-0.9300879079466544,-0.9325503982829444,-0.9333205149793583,-0.9350120358827148,21.123089351772823,1.1106160292868332,0.08349405353909356,0.11024894822717723,0.10276564877304495,0.09282535834063765,0.038143472618221375,0.008632052108197175,0.03889715475588862,0.037724447069814926,0.007299565711210931,0.01525264512125224,0.027351788811183275,0.029345775847346434,0.02215700901495654,0.022157354675041985,0.022715114873377407,0.022698556173831652,0.025161046510121632,0.025931163206535546,0.027622684109891993
87.3862,-0.4917873844196653,87.3862,0.837341532977168,-0.239694926549042,-1.0176383,-1.0096747842525988,-1.0707537004158756,-1.058094050468046,-1.1083846923683538,-0.3633607453152905,-0.36334117717981507,-0.3696560371826467,-0.36649851466204364,-0.3789295483704538,-0.3859021737916404,-0.3681395661681144,-0.36813964832571944,-0.36724485686956154,-0.36851841626703674,-0.37205819944167995,-0.3784449095521826,-0.3804162486778486,87.87798738441967,1.3291289173968333,0.2520924578706233,0.5258509155803347,0.5178873998329335,0.5789663159962103,0.5663066660483808,0.6165973079486885,0.1284266391043748,0.12844620723985023,0.12213134723701857,0.12528886975762166,0.11285783604921151,0.10588521062802492,0.12364781825155091,0.12364773609394586,0.12454252755010375,0.12326896815262856,0.11972918497798535,0.11334247486748272,0.11137113574181667
31.7943,-1.7453818393413036,31.7943,0.9292667223231206,-0.9499581669916729,-1.0176383,-1.03010742654845,-1.1118813355673596,-1.1092550617566401,-1.1655926131190986,-1.6094693343454063,-1.6094018376299544,-1.5979840461399344,-1.6036935218068575,-1.6160140970715076,-1.6447053950434876,-1.6081638513614451,-1.6081640751640314,-1.607640044362526,-1.6072133715674666,-1.6116136346309347,-1.5994524225103495,-1.6020398817077623,33.539681839341306,2.674648561664424,0.7954236723496307,0.7277435393413036,0.7152744127928536,0.6335005037739441,0.6361267775846635,0.5797892262222051,0.13591250499589735,0.13598000171134927,0.14739779320136925,0.1416883175344461,0.12936774226979608,0.10067644429781608,0.1372179879798585,0.13721776417727227,0.1377417949787776,0.13816846777383707,0.133768204710369,0.14592941683095417,0.1433419576335413
98.5809,-0.7090595913040219,98.5809,-0.3702411338735627,-0.12121265010198634,-1.0176383,-0.9962583439702565,-1.0024049779388298,-0.8962412366514924,-0.9259745512346788,-0.6489083963554354,-0.6488639994679393,-0.6584211152167521,-0.6536422399245903,-0.6660930524241757,-0.6605022206768156,-0.6550992506092932,-0.6550993235530784,-0.6569993818666096,-0.6546599489269254,-0.6590526055765631,-0.6423522360589579,-0.6454643465257173,99.28995959130403,0.33881845743045913,0.5878469412020355,0.30857870869597814,0.2871987526662346,0.2933453866348079,0.1871816453474705,0.2169149599306569,0.06015119494858645,0.060195591836082585,0.05063847608726979,0.0554173513794316,0.04296653887984614,0.04855737062720622,0.05396034069472866,0.053960267750943425,0.0520602094374123,0.05439964237709649,0.050006985727458764,0.06670735524506399,0.06359524477830458
48.9556,-0.8926116407125446,48.9556,0.2579635986069867,-0.7321514570795287,-1.0176383,-1.0052972509072249,-1.0005598081155294,-0.8763753791998672,-0.9057958495742553,-0.9032573003450486,-0.9030625651553672,-0.923389948873657,-0.9132233035890793,-0.9257389537961798,-0.9407151911703897,-0.9161725350730423,-0.916172682723372,-0.9153915243372244,-0.9164966942092161,-0.919919892262862,-0.9213204474698246,-0.9234290901966041,49.84821164071254,1.1505752393195312,0.16046018363301595,0.12502665928745538,0.11268561019468026,0.10794816740298474,0.01623626151267743,0.013184208861710678,0.010645659632503968,0.010450924442822584,0.030778308161112378,0.02061166287653471,0.033127313083635146,0.04810355045784509,0.023560894360497686,0.023561042010827427,0.022779883624679753,0.02388505349667147,0.027308251550317353,0.028708806757279937,0.03081744948405951
93.8387,-0.7550361994358137,93.8387,0.9174873112668813,-0.16998222292977302,-1.0176383,-1.009873819817013,-1.1056982089377083,-1.1021651633489828,-1.1578546149148288,-0.8334050008588114,-0.8333960170887704,-0.8376618616075266,-0.8355289106390802,-0.8479473804476638,-0.8536179571029097,-0.8370555762590437,-0.8370556526900337,-0.8369002364273856,-0.8371325706687786,-0.8409874534674757,-0.8395510540591804,-0.8419099918178569,94.59373619943581,1.672523510702695,0.5850539765060406,0.2626021005641863,0.2548376203811993,0.35066200950189463,0.34712896391316916,0.4028184154790151,0.07836880142299774,0.07835981765295674,0.08262566217171297,0.08049271120326651,0.09291118101185014,0.09858175766709598,0.08201937682323002,0.08201945325422,0.08186403699157196,0.08209637123296487,0.08595125403166204,0.08451485462336672,0.08687379238204318
54.6597,-0.91794530277113,54.6597,-0.3128302997008212,-0.6527905228399441,-1.0176383,-0.9943093341711702,-1.0012173081201514,-0.8852047017418827,-0.9146641194237763,-0.9911823172881781,-0.9910313450192353,-1.0088663791670576,-0.9999468519410474,-1.0124476133691458,-1.0137190211221605,-1.0025851693643657,-1.0025853014490935,-1.0026429140133213,-1.0025456161241737,-1.0063749849271455,-1.002284835916216,-1.0046856819979968,55.57764530277113,0.6051150030703087,0.26515477993118586,0.09969299722887004,0.07636403140004022,0.08327200534902146,0.03274060102924725,0.003281183347353611,0.07323701451704812,0.07308604224810533,0.09092107639592761,0.08200154916991742,0.09450231059801584,0.09577371835103055,0.08463986659323575,0.08463999867796357,0.08469761124219133,0.08460031335304374,0.08842968215601554,0.08433953314508602,0.08674037922686684
79.7465,-1.156691647855539,79.7465,-0.3561202747924594,-0.3273863211903396,-1.0176383,-0.995554199431045,-1.0020547879533235,-0.8933564016334036,-0.9229947179235558,-1.2834875841390017,-1.2834189334766943,-1.2953441468012212,-1.2893809280693116,-1.3018461092712974,-1.298101908691422,-1.291184131757766,-1.291184222033358,-1.2895796202654286,-1.2916192846803567,-1.2950894696540216,-1.3019763973170506,-1.303915143780117,80.90319164785554,0.8005713730630795,0.8293053266651993,0.1390533478555389,0.16113744842449396,0.15463685990221543,0.26333524622213533,0.2336969299319831,0.12679593628346275,0.12672728562115543,0.13865249894568232,0.1326892802137727,0.1451544614157585,0.14141026083588315,0.134492483902227,0.13449257417781912,0.1328879724098897,0.1349276368248178,0.1383978217984827,0.1452847494615117,0.14722349592457817
67.5968,-1.103266070403915,67.5968,0.05253375402624319,-0.4783969776345436,-1.0176383,-1.0007777677802425,-1.0000009524970783,-0.8583357360321727,-0.8882069061516282,-0.9478386736497565,-0.9477295523298123,-0.9628333647390358,-0.9552802272953264,-0.9677645941443352,-0.9722330047296012,-0.9574108090666179,-0.957410915732067,-0.9552730386574997,-0.9580544016958399,-0.9612726169225708,-0.9708684721411509,-0.9726492646991198,68.70006607040392,1.1557998244301582,0.6248690927693714,0.085627770403915,0.10248830262367248,0.10326511790683668,0.24493033437174228,0.21505916425228677,0.1554273967541585,0.15553651807410274,0.1404327056648792,0.14798584310858864,0.13550147625957976,0.13103306567431383,0.1458552613372971,0.14585515467184795,0.14799303174641532,0.14521166870807511,0.14199345348134418,0.1323975982627641,0.13061680570479517
83.2952,-1.0963138770916272,83.2952,-0.0429814348459167,-0.2859503622028678,-1.0176383,-0.9994842527865871,-1.0000004267440061,-0.8580770539418632,-0.8879600754148828,-1.0426874212047021,-1.042615489262315,-1.0308351825942217,-1.0367259736500207,-1.049044248497706,-1.0371284181629707,-1.0384320078655576,-1.0384320932764572,-1.0405713140680093,-1.0389545818740729,-1.0423029066707954,-1.0518801745354385,-1.0536686664962231,84.39151387709163,1.0533324422457104,0.8103635148887594,0.0786755770916272,0.09682962430504005,0.09631345034762107,0.23823682314976402,0.20835380167674444,0.05362645588692505,0.053698387829312244,0.06547869449740551,0.05958790344160647,0.04726962859392114,0.059185458928656454,0.05788186922606964,0.05788178381516995,0.05574256302361791,0.05735929521755434,0.054010970420831805,0.044433702556188726,0.04264521059540405
11.2945,-0.7790520887982082,11.2945,0.29449373021978237,-0.7535985940238661,-1.0176383,-1.0267721420331215,-1.0009541709255718,-0.8820668637260732,-0.9114936288212264,-0.7215138366073921,-0.7179363526340601,-0.8139471078906901,-0.7656888516732767,-0.7786284250862252,-0.8978983390834434,-0.7789051785522461,-0.7789058402144566,-0.7769573115860825,-0.7825669700632735,-0.7812277449311646,-0.7920608771618163,-0.7928443899524498,12.073552088798207,1.0735458190179905,0.02545349477434211,0.2385862112017918,0.2477200532349133,0.22190208212736362,0.10301477492786504,0.13244154002301822,0.0575382521908161,0.061115736164148116,0.03489501909248194,0.013363237124931482,0.00042366371198299113,0.11884625028523521,0.00014691024596213964,0.00014624858375156258,0.002094777212125698,0.0035148812650652728,0.0021756561329564494,0.013008788363608081,0.01379230115424157
84.1606,-1.7046556273799829,84.1606,-0.788517464410906,-0.27603089422091376,-1.0176383,-0.9907177674360037,-1.0546003074083374,-1.0342845745793476,-1.080975812782437,-1.7564979420226972,-1.7564712416010482,-1.7492433513779326,-1.7528574415299065,-1.7652044779017246,-1.7467066278036267,-1.7545498754728632,-1.754549960202879,-1.755820318498263,-1.7550491080489588,-1.7584324959251636,-1.7675421576608157,-1.7693602198265337,85.86525562737998,0.9161381629690769,1.4286247331590691,0.6870173273799829,0.7139378599439792,0.6500553199716455,0.6703710528006352,0.623679814597546,0.05184231464271427,0.05181561422106529,0.044587723997949746,0.04820181414992364,0.06054885052174175,0.04205100042364385,0.049894248092880344,0.049894332822896015,0.05116469111828015,0.050393480668975865,0.05377686854518071,0.0628865302808328,0.0647045924465508
60.0764,-1.625410103716956,60.0764,-0.9263698506192547,-0.5784048524639437,-1.0176383,-0.9848142985492675,-1.110333025833346,-1.1074952203951312,-1.1636786024580466,-1.4571737298809313,-1.4571540801713643,-1.4634822124932032,-1.460318053232472,-1.4727491681590927,-1.457570890016145,-1.4627051169057053,-1.4627052364116648,-1.4623033073491507,-1.4630575757290964,-1.4665099209629584,-1.469434248265921,-1.4715044808812132,61.70181010371696,0.6990402530977012,1.0470052512530121,0.6077718037169559,0.6405958051676884,0.51507707788361,0.5179148833218248,0.4617315012589094,0.16823637383602463,0.16825602354559166,0.16192789122375273,0.16509205048448394,0.1526609355578632,0.1678392137008109,0.16270498681125067,0.1627048673052911,0.16310679636780523,0.16235252798785949,0.15890018275399753,0.15597585545103487,0.15390562283574272
13.6604,-1.4989386327060583,13.6604,0.4589090603455092,-0.8642737540623259,-1.0176383,-1.0347619115479634,-1.005752797712603,-0.9168963261174446,-0.9477625648675447,-1.4358668849718308,-1.4337524781583744,-1.3747980572950937,-1.404370755274992,-1.4163726005113693,-1.445757058962295,-1.414506191100497,-1.4145066985209729,-1.412685677790208,-1.4113333735382736,-1.4169844703334733,-1.4020015247943882,-1.4041389745616408,15.159338632706058,1.9578476930515676,0.6346648786437324,0.4813003327060583,0.46417672115809494,0.49318583499345525,0.5820423065886137,0.5511760678385136,0.06307174773422752,0.06518615454768395,0.12414057541096457,0.09456787743106632,0.08256603219468905,0.05318157374376331,0.08443244160556129,0.08443193418508543,0.08625295491585039,0.08760525916778472,0.08195416237258502,0.0969371079116701,0.09479965814441749
87.4489,-0.536906924059541,87.4489,0.8699505453628956,-0.23899852665057134,-1.0176383,-1.0100480607681512,-1.0835796465510534,-1.0752101368889833,-1.1278416680477719,-0.4573268042496085,-0.4573109041879764,-0.46299795207403094,-0.4601543604173154,-0.4725815499174789,-0.479597378016002,-0.46179372818604125,-0.46179381025935173,-0.46113172206155373,-0.46210249630168765,-0.4657113291702939,-0.4702576339962833,-0.4723176472236167,87.98580692405953,1.4068574694224365,0.2979083974089697,0.480731375940459,0.47314113670861024,0.5466727224915124,0.5383032128294423,0.5909347439882309,0.07958011980993251,0.07959601987156462,0.07390897198551005,0.0767525636422256,0.06432537414206208,0.057309546043538995,0.07511319587349974,0.07511311380018926,0.07577520199798726,0.07480442775785334,0.0711955948892471,0.0666492900632577,0.0645892768359243
9.7757,-1.982325914243916,9.7757,-0.9390561483548027,-0.6511535525676855,-1.0176383,-0.9123586075732586,-1.1172509886966329,-1.1152828472215104,-1.1721137627820224,-1.9088639182613831,-1.9082456886499295,-1.9453107084835493,-1.9267611647777971,-1.9393751001412154,-1.9065497403636176,-1.9416465664495037,-1.9416473116722774,-1.9409270840885404,-1.9459812553466906,-1.9436051867387683,-1.9551523069149224,-1.9556829222349834,11.758025914243916,1.0432697658891135,1.3311723616762305,0.964687614243916,1.0699673066706574,0.8650749255472832,0.8670430670224056,0.8102121514618936,0.07346199598253289,0.07408022559398653,0.037015205760366765,0.05556474946611889,0.04295081410270063,0.07577617388029845,0.04067934779441229,0.04067860257163858,0.0413988301553756,0.03634465889722538,0.03872072750514777,0.027173607328993654,0.02664299200893261
27.6034,-1.7048375111636829,27.6034,-0.7832413963386637,-0.9844912447785596,-1.0176383,-0.9724080990983426,-1.0530516682043753,-1.0318316751344334,-1.0781373442761901,-1.7783800590900782,-1.7781264218791035,-1.7563529511913925,-1.7672438559668466,-1.779498004467313,-1.7489206978180207,-1.7723651343333642,-1.772365390725053,-1.7736955111964936,-1.7739432324983513,-1.775693291675712,-1.7859252428913925,-1.787353231542375,29.308237511163682,0.9215961148250191,0.7203462663851232,0.6871992111636829,0.7324294120653403,0.6517858429593075,0.6730058360292495,0.6267001668874927,0.07354254792639536,0.07328891071542065,0.05151544002770958,0.06240634480316376,0.07466049330363012,0.04408318665433786,0.0675276231696813,0.06752787956137007,0.06885800003281073,0.06910572133466841,0.07085578051202912,0.08108773172770967,0.08251572037869215
8.2655,-0.8680850542677638,8.2655,-0.4000013930640815,-0.5152453491285314,-1.0176383,-0.9538397866528248,-1.0032900595715322,-0.9026848307401771,-0.9326880845295404,-0.7140202519612247,-0.7078788796719124,-0.6142039722208794,-0.6614904472501806,-0.6732316400307303,-0.6330956627480666,-0.6778775022368313,-0.6778783226383791,-0.6764653407744056,-0.6739067167971113,-0.6793142416936435,-0.6687298357258893,-0.6700241154797715,9.133585054267764,0.46808366120368233,0.35283970513923246,0.14955324573223616,0.08575473238506093,0.13520500530376833,0.0345997764724133,0.0646030302617766,0.15406480230653918,0.1602061745958514,0.2538810820468844,0.20659460701758325,0.1948534142370335,0.23498939151969722,0.19020755203093254,0.19020673162938473,0.19161971349335827,0.1941783374706525,0.18877081257412032,0.19935521854187455,0.19806093878799236
9.3416,-0.4145768234216274,9.3416,-0.9965427074051628,-0.6160208239469989,-1.0176383,-0.9036052475178792,-1.1534707378327589,-1.1534640535718759,-1.2120465874205504,-0.35869294666131535,-0.35865339731154366,-0.34987757431378663,-0.3542657467798449,-0.36660303425483365,-0.30498719671454655,-0.36950123022582604,-0.36950199297509423,-0.36938744115177546,-0.3663251484111312,-0.371313639482584,-0.36128200223520224,-0.3627727570171787,9.756176823421628,0.5819658839835354,0.20144400052537148,0.6030614765783726,0.4890284240962518,0.7388939144111315,0.7388872301502485,0.797469763998923,0.055883876760312035,0.05592342611008372,0.06469924910784075,0.06031107664178248,0.047973789166793734,0.10958962670708083,0.045075593195801344,0.045074830446533154,0.04518938226985192,0.04825167501049621,0.04326318393904338,0.053294821186425145,0.05180406640444868
55.3456,-1.187656334448465,55.3456,0.35949677732696966,-0.6432931491122577,-1.0176383,-1.0065379569792596,-1.0021347473335758,-0.8940361052798853,-0.9236953383743055,-1.029661434926206,-1.0295193025496285,-1.0468109340525322,-1.0381632832690055,-1.0506607894489468,-1.063957044627312,-1.0407682254161315,-1.0407683558299592,-1.0409341619854688,-1.0406852721298505,-1.0445620429796203,-1.039734151501034,-1.0421732353628563,56.53325633444846,1.5471531117754347,0.5443631853362073,0.17001803444846497,0.18111837746920534,0.1855215871148892,0.29362022916857966,0.26396099607415946,0.15799489952225887,0.15813703189883643,0.14084540039593274,0.14949305117945944,0.13699554499951816,0.12369928982115286,0.1468881090323335,0.14688797861850578,0.14672217246299613,0.14697106231861445,0.14309429146884467,0.14792218294743087,0.14548309908560864
7.9229,-0.8366632884531819,7.9229,-0.0688638215805838,-0.47851344855371647,-1.0176383,-0.9913831510642711,-1.0000028133135699,-0.8588977288597748,-0.888743689173668,-0.9959044243945504,-0.9879873751678273,-0.8840695324253058,-0.9366750214712638,-0.9483331918258279,-0.9406358542432508,-0.953649797198259,-0.9536506470234588,-0.9535218782412358,-0.9532079868216529,-0.9549689947889763,-0.9533614642233355,-0.9541496490476048,8.759563288453183,0.7677994668725981,0.35814983989946547,0.18097501154681805,0.15471986261108917,0.16333952486038794,0.022234440406592837,0.05208040072048603,0.15924113594136846,0.15132408671464537,0.047406243972123896,0.10001173301808186,0.11166990337264593,0.10397256579006886,0.1169865087450771,0.11698735857027687,0.11685858978805386,0.11654469836847092,0.1183057063357944,0.11669817577015351,0.11748636059442286
11.3391,-0.9379657966276485,11.3391,0.33680889437436407,-0.7561833236204021,-1.0176383,-1.0306126143310415,-1.0016401628058038,-0.8895909641739959,-0.9191299941791337,-0.9231790736788912,-0.9197334226476527,-1.0137364755947365,-0.9664964214029268,-0.9794253664735251,-1.1012836458882769,-0.9796499516346213,-0.9796506101529803,-0.9791870826303999,-0.9804673130673017,-0.9819785375360675,-0.9831247456261766,-0.9843818656779556,12.27706579662765,1.2747746910020126,0.18178247300724637,0.07967250337235154,0.092646817703393,0.06367436617815536,0.048374832453652594,0.018835802448514793,0.01478672294875727,0.018232373979995775,0.075770678967088,0.028530624775278346,0.04145956984587662,0.16331784926062842,0.04168415500697287,0.04168481352533182,0.041221286002751434,0.042501516439653275,0.044012740908419,0.045158948998528126,0.04641606905030715
